Age,Income,Score,Experience,Purchases_Last_Year,Purchased,Gender_Male,Gender_Other,Product_Type_Clothing,Product_Type_Electronics,Product_Type_Food
50.85618799079832,19767.103875041998,15.994447243688244,15.71116730292618,11.530272672540857,-0.00035608101373947956,True,False,False,True,False
64.45482980415481,18962.198334628672,39.31685849469376,33.176571743766694,3.361730373580871,1.0090417718228946,True,False,True,False,False
38.426714285021426,61153.74972432552,59.0257774795057,11.728878928555146,25.287537974163076,0.9853416060356378,True,False,False,True,False
38.43721158595236,69557.72524499844,50.57158134945002,39.397597195088366,23.540468972517477,-0.004640545173223779,True,False,True,False,False
17.368074335374722,47972.48289139506,52.30327796050605,14.410175397501176,29.429447745595198,0.9705061646512133,True,False,False,False,False
45.06497319568354,32822.88776233186,27.36084555859697,27.99148864370914,9.243729556411461,-0.02037128430050654,False,False,False,False,True
58.45561460749785,37308.91540569113,25.213711062816895,28.106409648149224,5.510781438751277,-0.015247662034555824,True,False,False,False,False
19.227056668345092,79115.24955623901,70.55773948804884,10.029663383949929,29.71871138695073,0.0005551729188378848,True,False,False,False,False
42.639509080983935,115916.3269734198,50.03831370837995,30.006779588364985,43.309346037530574,0.9928463772952567,False,False,False,True,False
34.202244154715515,28027.53071562096,66.39122033422132,0.6729705282908012,8.058529699135756,0.01274815776580651,True,False,True,False,False
57.807876149730035,122590.50155605217,86.6673211520275,14.297943249877074,37.99371391527643,0.03102130054610197,False,False,False,False,True
49.73237501867611,100410.37387134857,31.551173813376973,18.534759318689495,12.235465820823476,1.0050006416244466,True,False,False,True,False
26.159029262357976,71384.72424448299,49.447915954765925,20.50905407565312,30.239131252044622,-0.03973350595484664,False,False,False,True,False
60.248080040222156,45515.4965588123,28.698278991765036,9.706082822834986,6.8923468249458715,0.008054308569138729,True,False,False,True,False
64.45168666047003,41699.76406820803,58.512264812030104,24.985705915097412,47.8261442419511,-0.00019071087227234853,True,False,False,False,False
55.567534707513396,89380.72906240946,22.725806718813402,0.6454963424549924,40.13409554873082,0.9366504667791254,False,False,True,False,False
46.07307204696379,29814.650653580164,24.98355396261501,15.341204148560267,41.486488293182475,-0.027234830215845912,True,False,True,False,False
58.02031584751295,22309.856491891762,27.796594117342785,26.908394401970206,34.983291205260564,-0.016738793271189854,False,False,False,False,True
42.46629411341791,54669.24385842563,83.67461086434956,28.902356711649116,18.10240296261043,-0.04926504535072514,True,False,True,False,False
52.21740127381966,74339.78645993257,47.04666340286185,20.760371561582556,2.6290172463167147,1.0046082641604497,True,False,True,False,False
65.99282145523098,32203.84634246971,68.47731028346834,15.689781612123422,6.282738761230543,0.015307753356462553,False,False,False,True,False
42.021426054190414,133134.64456298406,79.89391590696209,35.94506005085119,-0.880543614412763,1.0260057470055783,True,False,False,True,False
40.91525597264657,74648.82043697551,83.45471172902143,18.315371921414105,43.850157081133176,-0.014179155350898982,False,False,False,False,False
30.32757306780427,141078.12486126221,51.05230976714893,4.029418131360483,44.985613496756265,1.0341532869634718,False,True,False,True,False
24.634870607396458,58282.224192236106,17.081269387307124,18.004775067904422,40.563880394529015,-0.06114729819995717,False,False,False,True,False
55.266141329233584,55525.365025611376,85.83755549379858,4.845482612382162,45.61663099517067,0.046287427859238055,False,False,False,True,False
61.978724436781135,65653.78137640886,89.6241791762737,1.5658020854386832,12.602300049331696,0.9720772466552886,True,False,False,True,False
35.343983381547,72948.72391376492,62.16986157795145,0.4770234509073304,20.900241254212457,0.9904734464621818,True,False,False,False,False
17.38742376416431,38953.60592958075,58.827086713405166,36.79067031398003,20.70601031551938,-0.014002958463833863,True,False,False,True,False
23.543126134974603,76593.75124081988,50.316108135469996,14.405084326040068,21.058190181287998,0.028554535988247334,False,False,False,False,True
61.741761247304105,41792.89903701321,71.2066568839622,33.12116825053878,25.278741972207126,0.04222269923939519,False,True,False,False,True
34.03500128674263,90045.17491960975,-0.9310868877743563,33.60967993138584,7.996257550174177,-0.0037781859849663874,True,False,False,False,True
30.576656985212523,58846.031654748316,94.8802522009291,24.21229079404721,24.775044886631804,0.9989841380111832,False,False,False,False,True
29.477682495304663,65424.78791415864,14.361438957993734,23.374654727956447,8.600998870558708,-0.0074026359767790945,True,False,False,True,False
67.57905437645466,129442.16844549542,94.06206441137475,10.980381509117407,13.205061801842724,0.9982039249093927,False,False,False,False,True
39.8718470668915,111403.29273013146,85.2574453542156,17.215586723859495,9.910907768684968,0.019339296747015865,True,False,False,True,False
31.82948065050773,55185.30093346832,49.9218170421065,13.808988334892389,22.205708598120765,1.0026201446888798,False,True,False,False,False
45.556296252956415,134689.06106692075,54.57058000317435,14.87131720293843,40.94592325708209,0.036071932329574063,False,False,False,False,True
50.90378750467278,24749.423607906756,82.41454515620222,27.20125980376328,6.0908026906213015,1.0090125861118988,True,False,True,False,False
19.58114567187169,143758.9308567458,61.36557165137965,6.588462130373327,25.09733596007308,-0.036202876664674546,True,False,False,False,True
50.67188625549721,31975.722203139834,33.00556890383633,23.550562830892527,14.305430888283789,-0.01754551506019356,True,False,False,False,True
40.23998425699467,136939.91504781749,27.735548913969325,17.006176621313855,47.6354524808616,0.013523317325283942,True,False,False,True,False
39.0640310064438,77400.3755710031,27.137218830336344,28.08759354157134,25.099981175315282,1.0220142118641191,True,False,False,False,True
66.9389758077816,79965.030912925,48.45828837009197,7.248685048524345,26.7047219910933,0.018146309055694164,False,False,True,False,False
40.861600154129604,63289.658385715986,43.394527979227625,13.576296406225913,35.65519947822611,0.9948688276906923,False,False,False,True,False
38.90514929079597,68562.74945141486,93.4164448780256,24.71084514225451,3.3050961254260143,0.9949125196687622,False,False,False,True,False
39.401604096209944,115493.8589269972,32.26768725095564,5.867615610912951,49.036962187490815,1.0223858655888434,True,False,False,False,False
65.44431053893945,52275.63236329717,15.0194484428117,2.5278728674689033,23.2208388151242,-0.02063844765977036,False,False,False,False,False
69.08664163324529,56273.67086009259,40.36870104631205,28.236031042205987,17.288438618561983,-0.0007509648881176721,False,False,False,False,True
58.09111992936722,64026.66165461782,18.037428773369786,22.559816559567018,36.16995833065168,-0.06332139713153465,True,False,False,False,False
22.54925032821875,138272.78145586266,17.906766298373515,2.713792582891452,38.82546211642788,0.02766712996357966,False,False,False,False,False
31.611957798549696,94965.71802125685,-1.700360724949455,19.49963331978659,8.183735829034482,0.9847020329573325,False,False,False,False,False
59.57039979139773,126819.82797721245,78.22162056129697,15.328407639996723,23.70093299833184,0.9899090237965353,True,False,False,True,False
54.47772822266853,144004.937761548,46.18568513553837,23.63533713188749,17.841109726837374,-0.004301879173012214,True,False,False,True,False
50.474452319801784,43152.01071632118,66.14759096134655,29.735351650512506,17.960712819546846,0.9802694092792765,False,False,False,True,False
24.662223238940964,56853.2819159148,88.54104256445176,12.0344162583616,35.031982771962426,0.02691206283005537,True,False,False,False,False
60.39142086441952,57732.625355866985,89.52621212598659,6.633540314418466,8.386089379976168,0.029461694060338373,False,False,False,True,False
60.99235584957415,109273.5918816145,37.091936344403805,17.437117864546302,31.788429312590726,0.9841275789352031,False,False,False,False,False
23.085121290277602,73705.55974412967,48.855791372341784,19.338916846252417,49.77038364306267,1.0317492189968676,False,False,False,True,False
56.61262948465099,39954.98510864274,60.69163616591483,35.39801490754478,4.570316319094343,1.0274138918947575,True,False,False,True,False
19.61444563714541,39054.54698395366,0.9152789709626581,7.7884403740244,46.91089765288942,-0.060560753895964665,True,False,True,False,False
22.296502346174428,37519.93899692723,1.3659095515609079,36.93270938309747,47.716366277758816,0.007480940210230714,False,False,False,False,True
61.44898451877547,63345.12887339761,5.300364852132493,20.774348679626268,35.14665890224418,-0.012671932177952691,False,False,False,False,False
48.503334735864215,23209.76883269027,28.322272770703705,1.4435141577711241,42.01072723168342,0.009108954922908186,True,False,True,False,False
68.2386822376692,62521.64181557524,53.87909099856702,23.67198862451636,33.561785966536554,1.0419364147982932,False,False,False,True,False
47.08608255831943,96224.65334825814,1.0292664667585818,7.7861677552711654,31.819533939845336,1.022543159964727,False,False,False,False,False
63.211778588983975,56592.566926022075,31.14815517244407,9.719743378509616,19.679939667409208,0.037761145837475536,True,False,False,True,False
51.70989771159876,111791.52064833233,8.382285797890004,12.053083163373637,14.544887726378052,-0.002634268013514155,True,False,False,False,True
57.404874675380725,75557.34118666382,71.6202413707822,16.055535890170653,19.52352756247688,-0.030897663876010777,False,False,True,False,False
70.0955570109812,78281.51085627596,82.84676589799847,6.629803593997096,48.4311482743485,0.9829105788215703,True,False,False,False,True
32.575002852101505,97845.42610748338,33.15687482429151,20.464794680255274,36.04601640867363,1.001278696671471,True,False,True,False,False
31.427384521889824,85724.14276886622,100.46008516160623,17.026071594297555,14.060491268967981,0.9907252960488533,True,False,False,True,False
67.04936752328882,97215.317764026,84.24950864668361,29.49444633197579,33.94241458112493,0.9606513089217684,True,False,False,False,True
59.29586719910446,126263.064238402,53.73505173570713,17.980367034189044,26.503814159986252,0.03892458288728793,False,False,False,False,True
45.3114687472968,28825.416568878376,90.44440205145854,29.308879774746995,6.3867996351098135,1.0088425337862195,False,False,False,True,False
35.67746506305586,130968.05512454844,29.297020936881918,36.91238496464896,31.179936509782255,-0.027984125650721524,True,False,False,False,True
34.24065525340176,72321.79993067778,47.29066751243752,31.432483205832785,10.402792334699358,0.017692010965123774,False,False,False,False,False
35.93339242508171,96232.88235808446,5.059296962039902,8.758292530626802,8.415120356713112,0.008091203485396787,False,False,True,False,False
44.70212296447325,28981.999374914136,92.13805267362157,24.102382187492545,8.278059292518723,0.01576945134490938,False,False,True,False,False
43.52021515060199,46360.05530495845,7.193002845661852,31.062238947983946,13.275092332737325,-0.0037896061724685486,True,False,True,False,False
52.84608291379916,42256.136550610434,65.10300719894221,36.66895864002962,13.109493766192156,-0.0010284564794731492,True,False,False,False,False
43.471852400711306,145242.41590157239,54.78688475262228,6.56424722755165,23.621244557332844,1.0069582255254217,False,True,True,False,False
38.929410095432175,81698.09051470461,66.21755106938237,9.60666255989,0.5251773138533762,0.9618114889767188,False,False,False,True,False
28.230819937715555,94398.84281373044,89.53199722096696,20.825343228119255,34.023486534798856,1.031759267302904,True,False,False,False,True
28.632391788379643,100403.91844097778,84.65229816565187,24.003503086151674,4.582478268273251,1.0043301728077965,True,False,False,False,False
17.307032589997014,109841.81418910436,56.95067815509652,15.971250154880522,19.54034038852898,0.9953038016733763,True,False,True,False,False
17.981937598926795,72332.72165402802,70.29551953408698,11.37217296335701,16.691886470847276,1.0060149265459442,False,False,False,True,False
62.71379249588194,74153.61765039036,53.6960978557006,30.94333994932995,2.236056585637733,0.9773836510059896,False,False,False,False,True
50.87037879569496,115160.94035665585,66.87929609669374,14.296477707849114,41.605229028579785,0.0396732265038572,False,False,False,False,True
49.145711332244225,65311.99211073906,47.83774270799516,14.63760044355569,38.71989889682663,0.9822823051898265,True,False,False,False,False
65.21378001204795,137863.28640313886,95.8710629458225,21.072145259256114,40.480630909429074,1.0090055026937992,False,False,False,False,False
41.18797293882493,89039.50868635328,92.73940510943493,26.90395262740841,47.48279738469278,-0.012891937187203455,False,False,False,False,False
56.93803363977911,93564.64533257141,9.655241129742732,19.509777388847713,9.428242676578185,-0.01591009278120341,True,False,False,True,False
61.17995788901675,73934.05234440301,32.559190877471856,32.36653475103955,38.930338420933886,0.056643380168369006,False,False,False,True,False
16.980561238506766,138415.53842666396,34.090446985086,8.969425313310369,22.640762852548196,0.04433657479085136,False,True,False,False,False
